stt,age,inc,eth,sex,edu,kid,mar,pop2008
HI,65+,$150k+,Other,Female,< HS,No Kids,Single,900
HI,65+,$150k+,Other,Female,HS,Kids,Married,127
HI,65+,$150k+,Other,Female,HS,Kids,Single,36
HI,65+,$150k+,Other,Female,HS,No Kids,Married,1326
HI,65+,$150k+,Other,Female,HS,No Kids,Single,966
HI,65+,$150k+,Other,Female,Some Coll,Kids,Married,0
HI,65+,$150k+,Other,Female,Some Coll,Kids,Single,220
HI,65+,$150k+,Other,Female,Some Coll,No Kids,Married,553
HI,65+,$150k+,Other,Female,Some Coll,No Kids,Single,230
HI,65+,$150k+,Other,Female,Coll,Kids,Married,135
HI,65+,$150k+,Other,Female,Coll,Kids,Single,0
HI,65+,$150k+,Other,Female,Coll,No Kids,Married,500
HI,65+,$150k+,Other,Female,Coll,No Kids,Single,176
HI,65+,$150k+,Other,Female,Post-Grad,Kids,Married,0
HI,65+,$150k+,Other,Female,Post-Grad,Kids,Single,0
HI,65+,$150k+,Other,Female,Post-Grad,No Kids,Married,407
HI,65+,$150k+,Other,Female,Post-Grad,No Kids,Single,169
ID,18-29,$0-20k,White,Male,< HS,Kids,Married,599
ID,18-29,$0-20k,White,Male,< HS,Kids,Single,742
ID,18-29,$0-20k,White,Male,< HS,No Kids,Married,60
ID,18-29,$0-20k,White,Male,< HS,No Kids,Single,724
ID,18-29,$0-20k,White,Male,HS,Kids,Married,681
ID,18-29,$0-20k,White,Male,HS,Kids,Single,621
ID,18-29,$0-20k,White,Male,HS,No Kids,Married,548
ID,18-29,$0-20k,White,Male,HS,No Kids,Single,2146
ID,18-29,$0-20k,White,Male,Some Coll,Kids,Married,1222
ID,18-29,$0-20k,White,Male,Some Coll,Kids,Single,75
ID,18-29,$0-20k,White,Male,Some Coll,No Kids,Married,1132
ID,18-29,$0-20k,White,Male,Some Coll,No Kids,Single,3293
ID,18-29,$0-20k,White,Male,Coll,Kids,Married,214
ID,18-29,$0-20k,White,Male,Coll,Kids,Single,0
ID,18-29,$0-20k,White,Male,Coll,No Kids,Married,27
ID,18-29,$0-20k,White,Male,Coll,No Kids,Single,702
ID,18-29,$0-20k,White,Male,Post-Grad,Kids,Married,93
ID,18-29,$0-20k,White,Male,Post-Grad,Kids,Single,0
ID,18-29,$0-20k,White,Male,Post-Grad,No Kids,Married,0
ID,18-29,$0-20k,White,Male,Post-Grad,No Kids,Single,39
ID,18-29,$0-20k,White,Female,< HS,Kids,Married,496
ID,18-29,$0-20k,White,Female,< HS,Kids,Single,1281
ID,18-29,$0-20k,White,Female,< HS,No Kids,Married,114
ID,18-29,$0-20k,White,Female,< HS,No Kids,Single,784
ID,18-29,$0-20k,White,Female,HS,Kids,Married,778
ID,18-29,$0-20k,White,Female,HS,Kids,Single,1567
ID,18-29,$0-20k,White,Female,HS,No Kids,Married,522
ID,18-29,$0-20k,White,Female,HS,No Kids,Single,1807
ID,18-29,$0-20k,White,Female,Some Coll,Kids,Married,1319
ID,18-29,$0-20k,White,Female,Some Coll,Kids,Single,1816
ID,18-29,$0-20k,White,Female,Some Coll,No Kids,Married,842
ID,18-29,$0-20k,White,Female,Some Coll,No Kids,Single,5638
ID,18-29,$0-20k,White,Female,Coll,Kids,Married,208
ID,18-29,$0-20k,White,Female,Coll,Kids,Single,50
ID,18-29,$0-20k,White,Female,Coll,No Kids,Married,183
ID,18-29,$0-20k,White,Female,Coll,No Kids,Single,1180
ID,18-29,$0-20k,White,Female,Post-Grad,Kids,Married,56
ID,18-29,$0-20k,White,Female,Post-Grad,Kids,Single,0
ID,18-29,$0-20k,White,Female,Post-Grad,No Kids,Married,0
ID,18-29,$0-20k,White,Female,Post-Grad,No Kids,Single,56
ID,18-29,$0-20k,Black,Male,< HS,Kids,Married,0
ID,18-29,$0-20k,Black,Male,< HS,Kids,Single,0
ID,18-29,$0-20k,Black,Male,< HS,No Kids,Married,0
ID,18-29,$0-20k,Black,Male,< HS,No Kids,Single,0
ID,18-29,$0-20k,Black,Male,HS,Kids,Married,0
ID,18-29,$0-20k,Black,Male,HS,Kids,Single,0
ID,18-29,$0-20k,Black,Male,HS,No Kids,Married,0
ID,18-29,$0-20k,Black,Male,HS,No Kids,Single,0
ID,18-29,$0-20k,Black,Male,Some Coll,Kids,Married,0
ID,18-29,$0-20k,Black,Male,Some Coll,Kids,Single,0
ID,18-29,$0-20k,Black,Male,Some Coll,No Kids,Married,0
ID,18-29,$0-20k,Black,Male,Some Coll,No Kids,Single,0
ID,18-29,$0-20k,Black,Male,Coll,Kids,Married,0
ID,18-29,$0-20k,Black,Male,Coll,Kids,Single,0
ID,18-29,$0-20k,Black,Male,Coll,No Kids,Married,0
ID,18-29,$0-20k,Black,Male,Coll,No Kids,Single,0
ID,18-29,$0-20k,Black,Male,Post-Grad,Kids,Married,0
ID,18-29,$0-20k,Black,Male,Post-Grad,Kids,Single,0
ID,18-29,$0-20k,Black,Male,Post-Grad,No Kids,Married,0
ID,18-29,$0-20k,Black,Male,Post-Grad,No Kids,Single,0
ID,18-29,$0-20k,Black,Female,< HS,Kids,Married,22
ID,18-29,$0-20k,Black,Female,< HS,Kids,Single,0
ID,18-29,$0-20k,Black,Female,< HS,No Kids,Married,0
ID,18-29,$0-20k,Black,Female,< HS,No Kids,Single,0
ID,18-29,$0-20k,Black,Female,HS,Kids,Married,0
ID,18-29,$0-20k,Black,Female,HS,Kids,Single,76
ID,18-29,$0-20k,Black,Female,HS,No Kids,Married,0
ID,18-29,$0-20k,Black,Female,HS,No Kids,Single,0
ID,18-29,$0-20k,Black,Female,Some Coll,Kids,Married,0
ID,18-29,$0-20k,Black,Female,Some Coll,Kids,Single,0
ID,18-29,$0-20k,Black,Female,Some Coll,No Kids,Married,0
ID,18-29,$0-20k,Black,Female,Some Coll,No Kids,Single,84
ID,18-29,$0-20k,Black,Female,Coll,Kids,Married,0
ID,18-29,$0-20k,Black,Female,Coll,Kids,Single,0
ID,18-29,$0-20k,Black,Female,Coll,No Kids,Married,0
ID,18-29,$0-20k,Black,Female,Coll,No Kids,Single,0
ID,18-29,$0-20k,Black,Female,Post-Grad,Kids,Married,0
ID,18-29,$0-20k,Black,Female,Post-Grad,Kids,Single,0
ID,18-29,$0-20k,Black,Female,Post-Grad,No Kids,Married,0
ID,18-29,$0-20k,Black,Female,Post-Grad,No Kids,Single,0
ID,18-29,$0-20k,Hispanic,Male,< HS,Kids,Married,31
ID,18-29,$0-20k,Hispanic,Male,< HS,Kids,Single,343
ID,18-29,$0-20k,Hispanic,Male,< HS,No Kids,Married,0
ID,18-29,$0-20k,Hispanic,Male,< HS,No Kids,Single,75
ID,18-29,$0-20k,Hispanic,Male,HS,Kids,Married,67
ID,18-29,$0-20k,Hispanic,Male,HS,Kids,Single,181
ID,18-29,$0-20k,Hispanic,Male,HS,No Kids,Married,0
ID,18-29,$0-20k,Hispanic,Male,HS,No Kids,Single,5
ID,18-29,$0-20k,Hispanic,Male,Some Coll,Kids,Married,107
ID,18-29,$0-20k,Hispanic,Male,Some Coll,Kids,Single,72
ID,18-29,$0-20k,Hispanic,Male,Some Coll,No Kids,Married,97
ID,18-29,$0-20k,Hispanic,Male,Some Coll,No Kids,Single,47
ID,18-29,$0-20k,Hispanic,Male,Coll,Kids,Married,0
ID,18-29,$0-20k,Hispanic,Male,Coll,Kids,Single,0
ID,18-29,$0-20k,Hispanic,Male,Coll,No Kids,Married,0
ID,18-29,$0-20k,Hispanic,Male,Coll,No Kids,Single,61
ID,18-29,$0-20k,Hispanic,Male,Post-Grad,Kids,Married,0
ID,18-29,$0-20k,Hispanic,Male,Post-Grad,Kids,Single,0
ID,18-29,$0-20k,Hispanic,Male,Post-Grad,No Kids,Married,0
ID,18-29,$0-20k,Hispanic,Male,Post-Grad,No Kids,Single,0
ID,18-29,$0-20k,Hispanic,Female,< HS,Kids,Married,98
ID,18-29,$0-20k,Hispanic,Female,< HS,Kids,Single,210
ID,18-29,$0-20k,Hispanic,Female,< HS,No Kids,Married,0
ID,18-29,$0-20k,Hispanic,Female,< HS,No Kids,Single,332
ID,18-29,$0-20k,Hispanic,Female,HS,Kids,Married,161
ID,18-29,$0-20k,Hispanic,Female,HS,Kids,Single,506
ID,18-29,$0-20k,Hispanic,Female,HS,No Kids,Married,0
ID,18-29,$0-20k,Hispanic,Female,HS,No Kids,Single,109
ID,18-29,$0-20k,Hispanic,Female,Some Coll,Kids,Married,39
ID,18-29,$0-20k,Hispanic,Female,Some Coll,Kids,Single,109
ID,18-29,$0-20k,Hispanic,Female,Some Coll,No Kids,Married,0
ID,18-29,$0-20k,Hispanic,Female,Some Coll,No Kids,Single,236
ID,18-29,$0-20k,Hispanic,Female,Coll,Kids,Married,0
ID,18-29,$0-20k,Hispanic,Female,Coll,Kids,Single,0
ID,18-29,$0-20k,Hispanic,Female,Coll,No Kids,Married,0
ID,18-29,$0-20k,Hispanic,Female,Coll,No Kids,Single,17
ID,18-29,$0-20k,Hispanic,Female,Post-Grad,Kids,Married,0
ID,18-29,$0-20k,Hispanic,Female,Post-Grad,Kids,Single,0
ID,18-29,$0-20k,Hispanic,Female,Post-Grad,No Kids,Married,0
ID,18-29,$0-20k,Hispanic,Female,Post-Grad,No Kids,Single,0
ID,18-29,$0-20k,Other,Male,< HS,Kids,Married,41
ID,18-29,$0-20k,Other,Male,< HS,Kids,Single,53
ID,18-29,$0-20k,Other,Male,< HS,No Kids,Married,11
ID,18-29,$0-20k,Other,Male,< HS,No Kids,Single,0
ID,18-29,$0-20k,Other,Male,HS,Kids,Married,77
ID,18-29,$0-20k,Other,Male,HS,Kids,Single,130
ID,18-29,$0-20k,Other,Male,HS,No Kids,Married,25
ID,18-29,$0-20k,Other,Male,HS,No Kids,Single,297
ID,18-29,$0-20k,Other,Male,Some Coll,Kids,Married,98
ID,18-29,$0-20k,Other,Male,Some Coll,Kids,Single,28
ID,18-29,$0-20k,Other,Male,Some Coll,No Kids,Married,0
ID,18-29,$0-20k,Other,Male,Some Coll,No Kids,Single,146
ID,18-29,$0-20k,Other,Male,Coll,Kids,Married,0
ID,18-29,$0-20k,Other,Male,Coll,Kids,Single,0
ID,18-29,$0-20k,Other,Male,Coll,No Kids,Married,0
ID,18-29,$0-20k,Other,Male,Coll,No Kids,Single,0
ID,18-29,$0-20k,Other,Male,Post-Grad,Kids,Married,0
ID,18-29,$0-20k,Other,Male,Post-Grad,Kids,Single,0
ID,18-29,$0-20k,Other,Male,Post-Grad,No Kids,Married,0
ID,18-29,$0-20k,Other,Male,Post-Grad,No Kids,Single,0
ID,18-29,$0-20k,Other,Female,< HS,Kids,Married,30
ID,18-29,$0-20k,Other,Female,< HS,Kids,Single,229
ID,18-29,$0-20k,Other,Female,< HS,No Kids,Married,0
ID,18-29,$0-20k,Other,Female,< HS,No Kids,Single,72
ID,18-29,$0-20k,Other,Female,HS,Kids,Married,33
ID,18-29,$0-20k,Other,Female,HS,Kids,Single,25
ID,18-29,$0-20k,Other,Female,HS,No Kids,Married,34
ID,18-29,$0-20k,Other,Female,HS,No Kids,Single,121
ID,18-29,$0-20k,Other,Female,Some Coll,Kids,Married,61
ID,18-29,$0-20k,Other,Female,Some Coll,Kids,Single,195
ID,18-29,$0-20k,Other,Female,Some Coll,No Kids,Married,0
ID,18-29,$0-20k,Other,Female,Some Coll,No Kids,Single,248
ID,18-29,$0-20k,Other,Female,Coll,Kids,Married,20
ID,18-29,$0-20k,Other,Female,Coll,Kids,Single,0
ID,18-29,$0-20k,Other,Female,Coll,No Kids,Married,0
ID,18-29,$0-20k,Other,Female,Coll,No Kids,Single,0
ID,18-29,$0-20k,Other,Female,Post-Grad,Kids,Married,0
ID,18-29,$0-20k,Other,Female,Post-Grad,Kids,Single,0
ID,18-29,$0-20k,Other,Female,Post-Grad,No Kids,Married,0
ID,18-29,$0-20k,Other,Female,Post-Grad,No Kids,Single,0
ID,18-29,$20-40k,White,Male,< HS,Kids,Married,564
ID,18-29,$20-40k,White,Male,< HS,Kids,Single,1523
ID,18-29,$20-40k,White,Male,< HS,No Kids,Married,222
ID,18-29,$20-40k,White,Male,< HS,No Kids,Single,1698
ID,18-29,$20-40k,White,Male,HS,Kids,Married,2450
ID,18-29,$20-40k,White,Male,HS,Kids,Single,1544
ID,18-29,$20-40k,White,Male,HS,No Kids,Married,1061
ID,18-29,$20-40k,White,Male,HS,No Kids,Single,5775
ID,18-29,$20-40k,White,Male,Some Coll,Kids,Married,3101
ID,18-29,$20-40k,White,Male,Some Coll,Kids,Single,773
ID,18-29,$20-40k,White,Male,Some Coll,No Kids,Married,1560
ID,18-29,$20-40k,White,Male,Some Coll,No Kids,Single,6169
ID,18-29,$20-40k,White,Male,Coll,Kids,Married,686
ID,18-29,$20-40k,White,Male,Coll,Kids,Single,0
ID,18-29,$20-40k,White,Male,Coll,No Kids,Married,604
ID,18-29,$20-40k,White,Male,Coll,No Kids,Single,1235
ID,18-29,$20-40k,White,Male,Post-Grad,Kids,Married,71
ID,18-29,$20-40k,White,Male,Post-Grad,Kids,Single,0
ID,18-29,$20-40k,White,Male,Post-Grad,No Kids,Married,33
ID,18-29,$20-40k,White,Male,Post-Grad,No Kids,Single,0
ID,18-29,$20-40k,White,Female,< HS,Kids,Married,927
ID,18-29,$20-40k,White,Female,< HS,Kids,Single,869
ID,18-29,$20-40k,White,Female,< HS,No Kids,Married,109
ID,18-29,$20-40k,White,Female,< HS,No Kids,Single,881
ID,18-29,$20-40k,White,Female,HS,Kids,Married,2548
ID,18-29,$20-40k,White,Female,HS,Kids,Single,1920
ID,18-29,$20-40k,White,Female,HS,No Kids,Married,960
ID,18-29,$20-40k,White,Female,HS,No Kids,Single,3214
ID,18-29,$20-40k,White,Female,Some Coll,Kids,Married,4100
ID,18-29,$20-40k,White,Female,Some Coll,Kids,Single,1718
ID,18-29,$20-40k,White,Female,Some Coll,No Kids,Married,1506
ID,18-29,$20-40k,White,Female,Some Coll,No Kids,Single,5887
ID,18-29,$20-40k,White,Female,Coll,Kids,Married,1012
ID,18-29,$20-40k,White,Female,Coll,Kids,Single,80
ID,18-29,$20-40k,White,Female,Coll,No Kids,Married,740
ID,18-29,$20-40k,White,Female,Coll,No Kids,Single,1746
ID,18-29,$20-40k,White,Female,Post-Grad,Kids,Married,79
ID,18-29,$20-40k,White,Female,Post-Grad,Kids,Single,0
ID,18-29,$20-40k,White,Female,Post-Grad,No Kids,Married,49
ID,18-29,$20-40k,White,Female,Post-Grad,No Kids,Single,65
ID,18-29,$20-40k,Black,Male,< HS,Kids,Married,0
ID,18-29,$20-40k,Black,Male,< HS,Kids,Single,36
ID,18-29,$20-40k,Black,Male,< HS,No Kids,Married,0
ID,18-29,$20-40k,Black,Male,< HS,No Kids,Single,0
ID,18-29,$20-40k,Black,Male,HS,Kids,Married,0
ID,18-29,$20-40k,Black,Male,HS,Kids,Single,0
ID,18-29,$20-40k,Black,Male,HS,No Kids,Married,0
ID,18-29,$20-40k,Black,Male,HS,No Kids,Single,0
ID,18-29,$20-40k,Black,Male,Some Coll,Kids,Married,0
ID,18-29,$20-40k,Black,Male,Some Coll,Kids,Single,0
ID,18-29,$20-40k,Black,Male,Some Coll,No Kids,Married,0
ID,18-29,$20-40k,Black,Male,Some Coll,No Kids,Single,251
ID,18-29,$20-40k,Black,Male,Coll,Kids,Married,0
ID,18-29,$20-40k,Black,Male,Coll,Kids,Single,0
ID,18-29,$20-40k,Black,Male,Coll,No Kids,Married,0
ID,18-29,$20-40k,Black,Male,Coll,No Kids,Single,0
ID,18-29,$20-40k,Black,Male,Post-Grad,Kids,Married,0
ID,18-29,$20-40k,Black,Male,Post-Grad,Kids,Single,0
ID,18-29,$20-40k,Black,Male,Post-Grad,No Kids,Married,0
ID,18-29,$20-40k,Black,Male,Post-Grad,No Kids,Single,56
ID,18-29,$20-40k,Black,Female,< HS,Kids,Married,0
ID,18-29,$20-40k,Black,Female,< HS,Kids,Single,0
ID,18-29,$20-40k,Black,Female,< HS,No Kids,Married,0
ID,18-29,$20-40k,Black,Female,< HS,No Kids,Single,0
ID,18-29,$20-40k,Black,Female,HS,Kids,Married,0
ID,18-29,$20-40k,Black,Female,HS,Kids,Single,0
ID,18-29,$20-40k,Black,Female,HS,No Kids,Married,0
ID,18-29,$20-40k,Black,Female,HS,No Kids,Single,0
ID,18-29,$20-40k,Black,Female,Some Coll,Kids,Married,0
ID,18-29,$20-40k,Black,Female,Some Coll,Kids,Single,0
ID,18-29,$20-40k,Black,Female,Some Coll,No Kids,Married,0
ID,18-29,$20-40k,Black,Female,Some Coll,No Kids,Single,0
ID,18-29,$20-40k,Black,Female,Coll,Kids,Married,0
ID,18-29,$20-40k,Black,Female,Coll,Kids,Single,0
ID,18-29,$20-40k,Black,Female,Coll,No Kids,Married,0
ID,18-29,$20-40k,Black,Female,Coll,No Kids,Single,0
ID,18-29,$20-40k,Black,Female,Post-Grad,Kids,Married,0
ID,18-29,$20-40k,Black,Female,Post-Grad,Kids,Single,0
ID,18-29,$20-40k,Black,Female,Post-Grad,No Kids,Married,0
ID,18-29,$20-40k,Black,Female,Post-Grad,No Kids,Single,0
ID,18-29,$20-40k,Hispanic,Male,< HS,Kids,Married,458
ID,18-29,$20-40k,Hispanic,Male,< HS,Kids,Single,330
ID,18-29,$20-40k,Hispanic,Male,< HS,No Kids,Married,0
ID,18-29,$20-40k,Hispanic,Male,< HS,No Kids,Single,620
ID,18-29,$20-40k,Hispanic,Male,HS,Kids,Married,341
ID,18-29,$20-40k,Hispanic,Male,HS,Kids,Single,367
ID,18-29,$20-40k,Hispanic,Male,HS,No Kids,Married,0
ID,18-29,$20-40k,Hispanic,Male,HS,No Kids,Single,288
ID,18-29,$20-40k,Hispanic,Male,Some Coll,Kids,Married,355
ID,18-29,$20-40k,Hispanic,Male,Some Coll,Kids,Single,45
ID,18-29,$20-40k,Hispanic,Male,Some Coll,No Kids,Married,81
ID,18-29,$20-40k,Hispanic,Male,Some Coll,No Kids,Single,220
ID,18-29,$20-40k,Hispanic,Male,Coll,Kids,Married,0
ID,18-29,$20-40k,Hispanic,Male,Coll,Kids,Single,0
ID,18-29,$20-40k,Hispanic,Male,Coll,No Kids,Married,0
ID,18-29,$20-40k,Hispanic,Male,Coll,No Kids,Single,0
ID,18-29,$20-40k,Hispanic,Male,Post-Grad,Kids,Married,0
ID,18-29,$20-40k,Hispanic,Male,Post-Grad,Kids,Single,0
ID,18-29,$20-40k,Hispanic,Male,Post-Grad,No Kids,Married,0
ID,18-29,$20-40k,Hispanic,Male,Post-Grad,No Kids,Single,0
ID,18-29,$20-40k,Hispanic,Female,< HS,Kids,Married,264
ID,18-29,$20-40k,Hispanic,Female,< HS,Kids,Single,247
ID,18-29,$20-40k,Hispanic,Female,< HS,No Kids,Married,0
ID,18-29,$20-40k,Hispanic,Female,< HS,No Kids,Single,334
ID,18-29,$20-40k,Hispanic,Female,HS,Kids,Married,463
ID,18-29,$20-40k,Hispanic,Female,HS,Kids,Single,302
ID,18-29,$20-40k,Hispanic,Female,HS,No Kids,Married,59
ID,18-29,$20-40k,Hispanic,Female,HS,No Kids,Single,278
ID,18-29,$20-40k,Hispanic,Female,Some Coll,Kids,Married,160
ID,18-29,$20-40k,Hispanic,Female,Some Coll,Kids,Single,162
ID,18-29,$20-40k,Hispanic,Female,Some Coll,No Kids,Married,49
ID,18-29,$20-40k,Hispanic,Female,Some Coll,No Kids,Single,0
ID,18-29,$20-40k,Hispanic,Female,Coll,Kids,Married,161
ID,18-29,$20-40k,Hispanic,Female,Coll,Kids,Single,0
ID,18-29,$20-40k,Hispanic,Female,Coll,No Kids,Married,25
ID,18-29,$20-40k,Hispanic,Female,Coll,No Kids,Single,0
ID,18-29,$20-40k,Hispanic,Female,Post-Grad,Kids,Married,0
ID,18-29,$20-40k,Hispanic,Female,Post-Grad,Kids,Single,0
ID,18-29,$20-40k,Hispanic,Female,Post-Grad,No Kids,Married,0
ID,18-29,$20-40k,Hispanic,Female,Post-Grad,No Kids,Single,0
ID,18-29,$20-40k,Other,Male,< HS,Kids,Married,112
ID,18-29,$20-40k,Other,Male,< HS,Kids,Single,187
ID,18-29,$20-40k,Other,Male,< HS,No Kids,Married,0
ID,18-29,$20-40k,Other,Male,< HS,No Kids,Single,128
ID,18-29,$20-40k,Other,Male,HS,Kids,Married,20
ID,18-29,$20-40k,Other,Male,HS,Kids,Single,25
ID,18-29,$20-40k,Other,Male,HS,No Kids,Married,0
ID,18-29,$20-40k,Other,Male,HS,No Kids,Single,220
ID,18-29,$20-40k,Other,Male,Some Coll,Kids,Married,144
ID,18-29,$20-40k,Other,Male,Some Coll,Kids,Single,0
ID,18-29,$20-40k,Other,Male,Some Coll,No Kids,Married,26
ID,18-29,$20-40k,Other,Male,Some Coll,No Kids,Single,428
ID,18-29,$20-40k,Other,Male,Coll,Kids,Married,0
ID,18-29,$20-40k,Other,Male,Coll,Kids,Single,0
ID,18-29,$20-40k,Other,Male,Coll,No Kids,Married,0
ID,18-29,$20-40k,Other,Male,Coll,No Kids,Single,49
ID,18-29,$20-40k,Other,Male,Post-Grad,Kids,Married,0
ID,18-29,$20-40k,Other,Male,Post-Grad,Kids,Single,0
ID,18-29,$20-40k,Other,Male,Post-Grad,No Kids,Married,0
ID,18-29,$20-40k,Other,Male,Post-Grad,No Kids,Single,0
ID,18-29,$20-40k,Other,Female,< HS,Kids,Married,0
ID,18-29,$20-40k,Other,Female,< HS,Kids,Single,33
ID,18-29,$20-40k,Other,Female,< HS,No Kids,Married,0
ID,18-29,$20-40k,Other,Female,< HS,No Kids,Single,22
ID,18-29,$20-40k,Other,Female,HS,Kids,Married,88
ID,18-29,$20-40k,Other,Female,HS,Kids,Single,56
ID,18-29,$20-40k,Other,Female,HS,No Kids,Married,19
ID,18-29,$20-40k,Other,Female,HS,No Kids,Single,77
ID,18-29,$20-40k,Other,Female,Some Coll,Kids,Married,104
ID,18-29,$20-40k,Other,Female,Some Coll,Kids,Single,36
ID,18-29,$20-40k,Other,Female,Some Coll,No Kids,Married,89
ID,18-29,$20-40k,Other,Female,Some Coll,No Kids,Single,113
ID,18-29,$20-40k,Other,Female,Coll,Kids,Married,26
ID,18-29,$20-40k,Other,Female,Coll,Kids,Single,0
ID,18-29,$20-40k,Other,Female,Coll,No Kids,Married,38
ID,18-29,$20-40k,Other,Female,Coll,No Kids,Single,60
ID,18-29,$20-40k,Other,Female,Post-Grad,Kids,Married,0
ID,18-29,$20-40k,Other,Female,Post-Grad,Kids,Single,0
ID,18-29,$20-40k,Other,Female,Post-Grad,No Kids,Married,0
ID,18-29,$20-40k,Other,Female,Post-Grad,No Kids,Single,40
ID,18-29,$40-75k,White,Male,< HS,Kids,Married,803
ID,18-29,$40-75k,White,Male,< HS,Kids,Single,1515
ID,18-29,$40-75k,White,Male,< HS,No Kids,Married,406
ID,18-29,$40-75k,White,Male,< HS,No Kids,Single,2048
ID,18-29,$40-75k,White,Male,HS,Kids,Married,2031
ID,18-29,$40-75k,White,Male,HS,Kids,Single,3158
ID,18-29,$40-75k,White,Male,HS,No Kids,Married,1475
ID,18-29,$40-75k,White,Male,HS,No Kids,Single,6974
ID,18-29,$40-75k,White,Male,Some Coll,Kids,Married,3896
ID,18-29,$40-75k,White,Male,Some Coll,Kids,Single,1366
ID,18-29,$40-75k,White,Male,Some Coll,No Kids,Married,2417
ID,18-29,$40-75k,White,Male,Some Coll,No Kids,Single,6610
ID,18-29,$40-75k,White,Male,Coll,Kids,Married,1440
ID,18-29,$40-75k,White,Male,Coll,Kids,Single,106
ID,18-29,$40-75k,White,Male,Coll,No Kids,Married,1400
ID,18-29,$40-75k,White,Male,Coll,No Kids,Single,2077
ID,18-29,$40-75k,White,Male,Post-Grad,Kids,Married,295
ID,18-29,$40-75k,White,Male,Post-Grad,Kids,Single,0
ID,18-29,$40-75k,White,Male,Post-Grad,No Kids,Married,123
ID,18-29,$40-75k,White,Male,Post-Grad,No Kids,Single,176
ID,18-29,$40-75k,White,Female,< HS,Kids,Married,1070
ID,18-29,$40-75k,White,Female,< HS,Kids,Single,707
ID,18-29,$40-75k,White,Female,< HS,No Kids,Married,128
ID,18-29,$40-75k,White,Female,< HS,No Kids,Single,924
ID,18-29,$40-75k,White,Female,HS,Kids,Married,3560
ID,18-29,$40-75k,White,Female,HS,Kids,Single,2342
ID,18-29,$40-75k,White,Female,HS,No Kids,Married,1026
ID,18-29,$40-75k,White,Female,HS,No Kids,Single,3224
ID,18-29,$40-75k,White,Female,Some Coll,Kids,Married,5720
ID,18-29,$40-75k,White,Female,Some Coll,Kids,Single,1368
ID,18-29,$40-75k,White,Female,Some Coll,No Kids,Married,3154
ID,18-29,$40-75k,White,Female,Some Coll,No Kids,Single,4452
ID,18-29,$40-75k,White,Female,Coll,Kids,Married,2156
ID,18-29,$40-75k,White,Female,Coll,Kids,Single,284
ID,18-29,$40-75k,White,Female,Coll,No Kids,Married,1550
ID,18-29,$40-75k,White,Female,Coll,No Kids,Single,1514
ID,18-29,$40-75k,White,Female,Post-Grad,Kids,Married,495
ID,18-29,$40-75k,White,Female,Post-Grad,Kids,Single,0
ID,18-29,$40-75k,White,Female,Post-Grad,No Kids,Married,229
ID,18-29,$40-75k,White,Female,Post-Grad,No Kids,Single,119
ID,18-29,$40-75k,Black,Male,< HS,Kids,Married,0
ID,18-29,$40-75k,Black,Male,< HS,Kids,Single,19
ID,18-29,$40-75k,Black,Male,< HS,No Kids,Married,0
ID,18-29,$40-75k,Black,Male,< HS,No Kids,Single,0
ID,18-29,$40-75k,Black,Male,HS,Kids,Married,0
ID,18-29,$40-75k,Black,Male,HS,Kids,Single,0
ID,18-29,$40-75k,Black,Male,HS,No Kids,Married,0
ID,18-29,$40-75k,Black,Male,HS,No Kids,Single,0
ID,18-29,$40-75k,Black,Male,Some Coll,Kids,Married,63
ID,18-29,$40-75k,Black,Male,Some Coll,Kids,Single,0
ID,18-29,$40-75k,Black,Male,Some Coll,No Kids,Married,0
ID,18-29,$40-75k,Black,Male,Some Coll,No Kids,Single,0
ID,18-29,$40-75k,Black,Male,Coll,Kids,Married,0
ID,18-29,$40-75k,Black,Male,Coll,Kids,Single,0
ID,18-29,$40-75k,Black,Male,Coll,No Kids,Married,0
ID,18-29,$40-75k,Black,Male,Coll,No Kids,Single,0
ID,18-29,$40-75k,Black,Male,Post-Grad,Kids,Married,0
ID,18-29,$40-75k,Black,Male,Post-Grad,Kids,Single,0
ID,18-29,$40-75k,Black,Male,Post-Grad,No Kids,Married,0
ID,18-29,$40-75k,Black,Male,Post-Grad,No Kids,Single,0
ID,18-29,$40-75k,Black,Female,< HS,Kids,Married,0
ID,18-29,$40-75k,Black,Female,< HS,Kids,Single,8
ID,18-29,$40-75k,Black,Female,< HS,No Kids,Married,0
ID,18-29,$40-75k,Black,Female,< HS,No Kids,Single,0
ID,18-29,$40-75k,Black,Female,HS,Kids,Married,0
ID,18-29,$40-75k,Black,Female,HS,Kids,Single,0
ID,18-29,$40-75k,Black,Female,HS,No Kids,Married,75
ID,18-29,$40-75k,Black,Female,HS,No Kids,Single,0
ID,18-29,$40-75k,Black,Female,Some Coll,Kids,Married,0
ID,18-29,$40-75k,Black,Female,Some Coll,Kids,Single,0
ID,18-29,$40-75k,Black,Female,Some Coll,No Kids,Married,0
ID,18-29,$40-75k,Black,Female,Some Coll,No Kids,Single,0
ID,18-29,$40-75k,Black,Female,Coll,Kids,Married,0
ID,18-29,$40-75k,Black,Female,Coll,Kids,Single,0
ID,18-29,$40-75k,Black,Female,Coll,No Kids,Married,0
ID,18-29,$40-75k,Black,Female,Coll,No Kids,Single,0
ID,18-29,$40-75k,Black,Female,Post-Grad,Kids,Married,0
ID,18-29,$40-75k,Black,Female,Post-Grad,Kids,Single,0
